Date_Time,Date,Time,Temp,Plot
11/9/21 23:30,11/9/21,11:30:00 PM,3.1,Plot 1
11/10/21 0:00,11/10/21,12:00:00 AM,3.6,Plot 1
11/10/21 0:30,11/10/21,12:30:00 AM,3.6,Plot 1
11/10/21 1:00,11/10/21,1:00:00 AM,3.35,Plot 1
11/10/21 1:30,11/10/21,1:30:00 AM,3.6,Plot 1
11/10/21 2:00,11/10/21,2:00:00 AM,3.35,Plot 1
11/10/21 2:30,11/10/21,2:30:00 AM,3.35,Plot 1
11/10/21 3:00,11/10/21,3:00:00 AM,2.85,Plot 1
11/10/21 3:30,11/10/21,3:30:00 AM,3.1,Plot 1
11/10/21 4:00,11/10/21,4:00:00 AM,3.35,Plot 1
11/10/21 4:30,11/10/21,4:30:00 AM,3.1,Plot 1
11/10/21 5:00,11/10/21,5:00:00 AM,3.1,Plot 1
11/10/21 5:30,11/10/21,5:30:00 AM,3.6,Plot 1
11/10/21 6:00,11/10/21,6:00:00 AM,3.6,Plot 1
11/10/21 6:30,11/10/21,6:30:00 AM,3.6,Plot 1
11/10/21 7:00,11/10/21,7:00:00 AM,3.6,Plot 1
11/10/21 7:30,11/10/21,7:30:00 AM,3.85,Plot 1
11/10/21 8:00,11/10/21,8:00:00 AM,4.1,Plot 1
11/10/21 8:30,11/10/21,8:30:00 AM,4.1,Plot 1
11/10/21 9:00,11/10/21,9:00:00 AM,3.85,Plot 1
11/10/21 9:30,11/10/21,9:30:00 AM,4.1,Plot 1
11/10/21 10:00,11/10/21,10:00:00 AM,4.6,Plot 1
11/10/21 10:30,11/10/21,10:30:00 AM,5.1,Plot 1
11/10/21 11:00,11/10/21,11:00:00 AM,5.85,Plot 1
11/10/21 11:30,11/10/21,11:30:00 AM,6.6,Plot 1
11/10/21 12:00,11/10/21,12:00:00 PM,7.35,Plot 1
11/10/21 12:30,11/10/21,12:30:00 PM,7.6,Plot 1
11/10/21 13:00,11/10/21,1:00:00 PM,6.6,Plot 1
11/10/21 13:30,11/10/21,1:30:00 PM,6.35,Plot 1
11/10/21 14:00,11/10/21,2:00:00 PM,7.1,Plot 1
11/10/21 14:30,11/10/21,2:30:00 PM,6.6,Plot 1
11/10/21 15:00,11/10/21,3:00:00 PM,7.1,Plot 1
11/10/21 15:30,11/10/21,3:30:00 PM,6.6,Plot 1
11/10/21 16:00,11/10/21,4:00:00 PM,6.6,Plot 1
11/10/21 16:30,11/10/21,4:30:00 PM,6.1,Plot 1
11/10/21 17:00,11/10/21,5:00:00 PM,5.35,Plot 1
11/10/21 17:30,11/10/21,5:30:00 PM,4.85,Plot 1
11/10/21 18:00,11/10/21,6:00:00 PM,4.1,Plot 1
11/10/21 18:30,11/10/21,6:30:00 PM,3.6,Plot 1
11/10/21 19:00,11/10/21,7:00:00 PM,3.1,Plot 1
11/10/21 19:30,11/10/21,7:30:00 PM,2.85,Plot 1
11/10/21 20:00,11/10/21,8:00:00 PM,2.6,Plot 1
11/10/21 20:30,11/10/21,8:30:00 PM,2.05,Plot 1
11/10/21 21:00,11/10/21,9:00:00 PM,0.8,Plot 1
11/10/21 21:30,11/10/21,9:30:00 PM,0.55,Plot 1
11/10/21 22:00,11/10/21,10:00:00 PM,-0.45,Plot 1
11/10/21 22:30,11/10/21,10:30:00 PM,-0.2,Plot 1
11/10/21 23:00,11/10/21,11:00:00 PM,-1.7,Plot 1
11/10/21 23:30,11/10/21,11:30:00 PM,-1.2,Plot 1
11/11/21 0:00,11/11/21,12:00:00 AM,-1.45,Plot 1
11/11/21 0:30,11/11/21,12:30:00 AM,-1.7,Plot 1
11/11/21 1:00,11/11/21,1:00:00 AM,-1.95,Plot 1
11/11/21 1:30,11/11/21,1:30:00 AM,-1.7,Plot 1
11/11/21 2:00,11/11/21,2:00:00 AM,-1.95,Plot 1
11/11/21 2:30,11/11/21,2:30:00 AM,-2.7,Plot 1
11/11/21 3:00,11/11/21,3:00:00 AM,-2.2,Plot 1
11/11/21 3:30,11/11/21,3:30:00 AM,-2.45,Plot 1
11/11/21 4:00,11/11/21,4:00:00 AM,-2.2,Plot 1
11/11/21 4:30,11/11/21,4:30:00 AM,-2.45,Plot 1
11/11/21 5:00,11/11/21,5:00:00 AM,-2.7,Plot 1
11/11/21 5:30,11/11/21,5:30:00 AM,-2.95,Plot 1
11/11/21 6:00,11/11/21,6:00:00 AM,-3.2,Plot 1
11/11/21 6:30,11/11/21,6:30:00 AM,-3.45,Plot 1
11/11/21 7:00,11/11/21,7:00:00 AM,-3.95,Plot 1
11/11/21 7:30,11/11/21,7:30:00 AM,-3.45,Plot 1
11/11/21 8:00,11/11/21,8:00:00 AM,-3.95,Plot 1
11/11/21 8:30,11/11/21,8:30:00 AM,-3.7,Plot 1
11/11/21 9:00,11/11/21,9:00:00 AM,-3.2,Plot 1
11/11/21 9:30,11/11/21,9:30:00 AM,-2.45,Plot 1
11/11/21 10:00,11/11/21,10:00:00 AM,-1.45,Plot 1
11/11/21 10:30,11/11/21,10:30:00 AM,0.05,Plot 1
11/11/21 11:00,11/11/21,11:00:00 AM,1.05,Plot 1
11/11/21 11:30,11/11/21,11:30:00 AM,2.05,Plot 1
11/11/21 12:00,11/11/21,12:00:00 PM,3.1,Plot 1
11/11/21 12:30,11/11/21,12:30:00 PM,4.35,Plot 1
11/11/21 13:00,11/11/21,1:00:00 PM,4.6,Plot 1
11/11/21 13:30,11/11/21,1:30:00 PM,5.1,Plot 1
11/11/21 14:00,11/11/21,2:00:00 PM,6.1,Plot 1
11/11/21 14:30,11/11/21,2:30:00 PM,5.6,Plot 1
11/11/21 15:00,11/11/21,3:00:00 PM,5.85,Plot 1
11/11/21 15:30,11/11/21,3:30:00 PM,5.1,Plot 1
11/11/21 16:00,11/11/21,4:00:00 PM,5.1,Plot 1
11/11/21 16:30,11/11/21,4:30:00 PM,5.1,Plot 1
11/11/21 17:00,11/11/21,5:00:00 PM,4.6,Plot 1
11/11/21 17:30,11/11/21,5:30:00 PM,4.1,Plot 1
11/11/21 18:00,11/11/21,6:00:00 PM,3.85,Plot 1
11/11/21 18:30,11/11/21,6:30:00 PM,3.1,Plot 1
11/11/21 19:00,11/11/21,7:00:00 PM,2.85,Plot 1
11/11/21 19:30,11/11/21,7:30:00 PM,2.6,Plot 1
11/11/21 20:00,11/11/21,8:00:00 PM,2.85,Plot 1
11/11/21 20:30,11/11/21,8:30:00 PM,2.85,Plot 1
11/11/21 21:00,11/11/21,9:00:00 PM,3.1,Plot 1
11/11/21 21:30,11/11/21,9:30:00 PM,4.1,Plot 1
11/11/21 22:00,11/11/21,10:00:00 PM,4.35,Plot 1
11/11/21 22:30,11/11/21,10:30:00 PM,4.1,Plot 1
11/11/21 23:00,11/11/21,11:00:00 PM,4.1,Plot 1
11/11/21 23:30,11/11/21,11:30:00 PM,3.6,Plot 1
11/12/21 0:00,11/12/21,12:00:00 AM,4.1,Plot 1
11/12/21 0:30,11/12/21,12:30:00 AM,3.85,Plot 1
11/12/21 1:00,11/12/21,1:00:00 AM,3.85,Plot 1
11/12/21 1:30,11/12/21,1:30:00 AM,4.1,Plot 1
11/12/21 2:00,11/12/21,2:00:00 AM,4.35,Plot 1
11/12/21 2:30,11/12/21,2:30:00 AM,4.85,Plot 1
11/12/21 3:00,11/12/21,3:00:00 AM,5.35,Plot 1
11/12/21 3:30,11/12/21,3:30:00 AM,5.6,Plot 1
11/12/21 4:00,11/12/21,4:00:00 AM,5.6,Plot 1
11/12/21 4:30,11/12/21,4:30:00 AM,5.6,Plot 1
11/12/21 5:00,11/12/21,5:00:00 AM,6.35,Plot 1
11/12/21 5:30,11/12/21,5:30:00 AM,6.6,Plot 1
11/12/21 6:00,11/12/21,6:00:00 AM,6.1,Plot 1
11/12/21 6:30,11/12/21,6:30:00 AM,6.6,Plot 1
11/12/21 7:00,11/12/21,7:00:00 AM,6.6,Plot 1
11/12/21 7:30,11/12/21,7:30:00 AM,6.35,Plot 1
11/12/21 8:00,11/12/21,8:00:00 AM,6.1,Plot 1
11/12/21 8:30,11/12/21,8:30:00 AM,6.6,Plot 1
11/12/21 9:00,11/12/21,9:00:00 AM,7.1,Plot 1
11/12/21 9:30,11/12/21,9:30:00 AM,7.1,Plot 1
11/12/21 10:00,11/12/21,10:00:00 AM,6.85,Plot 1
11/12/21 10:30,11/12/21,10:30:00 AM,6.35,Plot 1
11/12/21 11:00,11/12/21,11:00:00 AM,6.1,Plot 1
11/12/21 11:30,11/12/21,11:30:00 AM,6.1,Plot 1
11/12/21 12:00,11/12/21,12:00:00 PM,6.1,Plot 1
11/12/21 12:30,11/12/21,12:30:00 PM,6.1,Plot 1
11/12/21 13:00,11/12/21,1:00:00 PM,6.1,Plot 1
11/12/21 13:30,11/12/21,1:30:00 PM,6.35,Plot 1
11/12/21 14:00,11/12/21,2:00:00 PM,6.1,Plot 1
11/12/21 14:30,11/12/21,2:30:00 PM,6.35,Plot 1
11/12/21 15:00,11/12/21,3:00:00 PM,6.35,Plot 1
11/12/21 15:30,11/12/21,3:30:00 PM,6.1,Plot 1
11/12/21 16:00,11/12/21,4:00:00 PM,6.1,Plot 1
11/12/21 16:30,11/12/21,4:30:00 PM,6.35,Plot 1
11/12/21 17:00,11/12/21,5:00:00 PM,6.85,Plot 1
11/12/21 17:30,11/12/21,5:30:00 PM,7.1,Plot 1
11/12/21 18:00,11/12/21,6:00:00 PM,6.85,Plot 1
11/12/21 18:30,11/12/21,6:30:00 PM,7.1,Plot 1
11/12/21 19:00,11/12/21,7:00:00 PM,7.1,Plot 1
11/12/21 19:30,11/12/21,7:30:00 PM,7.1,Plot 1
11/12/21 20:00,11/12/21,8:00:00 PM,7.1,Plot 1
11/12/21 20:30,11/12/21,8:30:00 PM,7.1,Plot 1
11/12/21 21:00,11/12/21,9:00:00 PM,6.85,Plot 1
11/12/21 21:30,11/12/21,9:30:00 PM,6.6,Plot 1
11/12/21 22:00,11/12/21,10:00:00 PM,6.1,Plot 1
11/12/21 22:30,11/12/21,10:30:00 PM,5.1,Plot 1
11/12/21 23:00,11/12/21,11:00:00 PM,4.35,Plot 1
11/12/21 23:30,11/12/21,11:30:00 PM,3.35,Plot 1
11/13/21 0:00,11/13/21,12:00:00 AM,1.8,Plot 1
11/13/21 0:30,11/13/21,12:30:00 AM,1.3,Plot 1
11/13/21 1:00,11/13/21,1:00:00 AM,0.8,Plot 1
11/13/21 1:30,11/13/21,1:30:00 AM,0.05,Plot 1
11/13/21 2:00,11/13/21,2:00:00 AM,0.05,Plot 1
11/13/21 2:30,11/13/21,2:30:00 AM,0.05,Plot 1
11/13/21 3:00,11/13/21,3:00:00 AM,0.05,Plot 1
11/13/21 3:30,11/13/21,3:30:00 AM,0.3,Plot 1
11/13/21 4:00,11/13/21,4:00:00 AM,0.3,Plot 1
11/13/21 4:30,11/13/21,4:30:00 AM,0.05,Plot 1
11/13/21 5:00,11/13/21,5:00:00 AM,0.05,Plot 1
11/13/21 5:30,11/13/21,5:30:00 AM,-0.2,Plot 1
11/13/21 6:00,11/13/21,6:00:00 AM,-0.7,Plot 1
11/13/21 6:30,11/13/21,6:30:00 AM,-0.45,Plot 1
11/13/21 7:00,11/13/21,7:00:00 AM,-0.45,Plot 1
11/13/21 7:30,11/13/21,7:30:00 AM,-0.45,Plot 1
11/13/21 8:00,11/13/21,8:00:00 AM,-0.45,Plot 1
11/13/21 8:30,11/13/21,8:30:00 AM,-0.7,Plot 1
11/13/21 9:00,11/13/21,9:00:00 AM,-0.2,Plot 1
11/13/21 9:30,11/13/21,9:30:00 AM,0.05,Plot 1
11/13/21 10:00,11/13/21,10:00:00 AM,0.55,Plot 1
11/13/21 10:30,11/13/21,10:30:00 AM,0.8,Plot 1
11/13/21 11:00,11/13/21,11:00:00 AM,1.3,Plot 1
11/13/21 11:30,11/13/21,11:30:00 AM,3.85,Plot 1
11/13/21 12:00,11/13/21,12:00:00 PM,5.1,Plot 1
11/13/21 12:30,11/13/21,12:30:00 PM,6.1,Plot 1
11/13/21 13:00,11/13/21,1:00:00 PM,6.85,Plot 1
11/13/21 13:30,11/13/21,1:30:00 PM,7.1,Plot 1
11/13/21 14:00,11/13/21,2:00:00 PM,7.35,Plot 1
11/13/21 14:30,11/13/21,2:30:00 PM,7.1,Plot 1
11/13/21 15:00,11/13/21,3:00:00 PM,7.35,Plot 1
11/13/21 15:30,11/13/21,3:30:00 PM,6.85,Plot 1
11/13/21 16:00,11/13/21,4:00:00 PM,6.85,Plot 1
11/13/21 16:30,11/13/21,4:30:00 PM,6.6,Plot 1
11/13/21 17:00,11/13/21,5:00:00 PM,6.1,Plot 1
11/13/21 17:30,11/13/21,5:30:00 PM,5.85,Plot 1
11/13/21 18:00,11/13/21,6:00:00 PM,5.6,Plot 1
11/13/21 18:30,11/13/21,6:30:00 PM,5.6,Plot 1
11/13/21 19:00,11/13/21,7:00:00 PM,5.6,Plot 1
11/13/21 19:30,11/13/21,7:30:00 PM,5.35,Plot 1
11/13/21 20:00,11/13/21,8:00:00 PM,3.6,Plot 1
11/13/21 20:30,11/13/21,8:30:00 PM,2.85,Plot 1
11/13/21 21:00,11/13/21,9:00:00 PM,2.05,Plot 1
11/13/21 21:30,11/13/21,9:30:00 PM,1.8,Plot 1
11/13/21 22:00,11/13/21,10:00:00 PM,1.05,Plot 1
11/13/21 22:30,11/13/21,10:30:00 PM,0.8,Plot 1
11/13/21 23:00,11/13/21,11:00:00 PM,0.8,Plot 1
11/13/21 23:30,11/13/21,11:30:00 PM,0.55,Plot 1
11/14/21 0:00,11/14/21,12:00:00 AM,0.55,Plot 1
11/14/21 0:30,11/14/21,12:30:00 AM,0.55,Plot 1
11/14/21 1:00,11/14/21,1:00:00 AM,0.55,Plot 1
11/14/21 1:30,11/14/21,1:30:00 AM,0.55,Plot 1
11/14/21 2:00,11/14/21,2:00:00 AM,0.55,Plot 1
11/14/21 2:30,11/14/21,2:30:00 AM,0.55,Plot 1
11/14/21 3:00,11/14/21,3:00:00 AM,0.55,Plot 1
11/14/21 3:30,11/14/21,3:30:00 AM,0.55,Plot 1
11/14/21 4:00,11/14/21,4:00:00 AM,0.55,Plot 1
11/14/21 4:30,11/14/21,4:30:00 AM,0.55,Plot 1
11/14/21 5:00,11/14/21,5:00:00 AM,0.55,Plot 1
11/14/21 5:30,11/14/21,5:30:00 AM,0.55,Plot 1
11/14/21 6:00,11/14/21,6:00:00 AM,0.55,Plot 1
11/14/21 6:30,11/14/21,6:30:00 AM,0.55,Plot 1
11/14/21 7:00,11/14/21,7:00:00 AM,0.55,Plot 1
11/14/21 7:30,11/14/21,7:30:00 AM,0.55,Plot 1
11/14/21 8:00,11/14/21,8:00:00 AM,0.05,Plot 1
11/14/21 8:30,11/14/21,8:30:00 AM,0.05,Plot 1
11/14/21 9:00,11/14/21,9:00:00 AM,0.55,Plot 1
11/14/21 9:30,11/14/21,9:30:00 AM,0.55,Plot 1
11/14/21 10:00,11/14/21,10:00:00 AM,0.8,Plot 1
11/14/21 10:30,11/14/21,10:30:00 AM,1.05,Plot 1
11/14/21 11:00,11/14/21,11:00:00 AM,1.55,Plot 1
11/14/21 11:30,11/14/21,11:30:00 AM,2.6,Plot 1
11/14/21 12:00,11/14/21,12:00:00 PM,3.6,Plot 1
11/14/21 12:30,11/14/21,12:30:00 PM,2.85,Plot 1
11/14/21 13:00,11/14/21,1:00:00 PM,2.05,Plot 1
11/14/21 13:30,11/14/21,1:30:00 PM,2.05,Plot 1
11/14/21 14:00,11/14/21,2:00:00 PM,2.6,Plot 1
11/14/21 14:30,11/14/21,2:30:00 PM,3.1,Plot 1
11/14/21 15:00,11/14/21,3:00:00 PM,2.05,Plot 1
11/14/21 15:30,11/14/21,3:30:00 PM,2.3,Plot 1
11/14/21 16:00,11/14/21,4:00:00 PM,2.05,Plot 1
11/14/21 16:30,11/14/21,4:30:00 PM,2.05,Plot 1
11/14/21 17:00,11/14/21,5:00:00 PM,1.55,Plot 1
11/14/21 17:30,11/14/21,5:30:00 PM,0.8,Plot 1
11/14/21 18:00,11/14/21,6:00:00 PM,0.55,Plot 1
11/14/21 18:30,11/14/21,6:30:00 PM,0.3,Plot 1
11/14/21 19:00,11/14/21,7:00:00 PM,-0.45,Plot 1
11/14/21 19:30,11/14/21,7:30:00 PM,-0.95,Plot 1
11/14/21 20:00,11/14/21,8:00:00 PM,-0.45,Plot 1
11/14/21 20:30,11/14/21,8:30:00 PM,-0.45,Plot 1
11/14/21 21:00,11/14/21,9:00:00 PM,-0.2,Plot 1
11/14/21 21:30,11/14/21,9:30:00 PM,0.05,Plot 1
11/14/21 22:00,11/14/21,10:00:00 PM,0.05,Plot 1
11/14/21 22:30,11/14/21,10:30:00 PM,0.05,Plot 1
11/14/21 23:00,11/14/21,11:00:00 PM,0.3,Plot 1
11/14/21 23:30,11/14/21,11:30:00 PM,0.3,Plot 1
11/15/21 0:00,11/15/21,12:00:00 AM,0.55,Plot 1
11/15/21 0:30,11/15/21,12:30:00 AM,0.3,Plot 1
11/15/21 1:00,11/15/21,1:00:00 AM,0.3,Plot 1
11/15/21 1:30,11/15/21,1:30:00 AM,0.3,Plot 1
11/15/21 2:00,11/15/21,2:00:00 AM,0.3,Plot 1
11/15/21 2:30,11/15/21,2:30:00 AM,0.3,Plot 1
11/15/21 3:00,11/15/21,3:00:00 AM,0.3,Plot 1
11/15/21 3:30,11/15/21,3:30:00 AM,0.3,Plot 1
11/15/21 4:00,11/15/21,4:00:00 AM,0.3,Plot 1
11/15/21 4:30,11/15/21,4:30:00 AM,0.3,Plot 1
11/15/21 5:00,11/15/21,5:00:00 AM,0.3,Plot 1
11/15/21 5:30,11/15/21,5:30:00 AM,0.3,Plot 1
11/15/21 6:00,11/15/21,6:00:00 AM,0.3,Plot 1
11/15/21 6:30,11/15/21,6:30:00 AM,0.3,Plot 1
11/15/21 7:00,11/15/21,7:00:00 AM,0.3,Plot 1
11/15/21 7:30,11/15/21,7:30:00 AM,0.3,Plot 1
11/15/21 8:00,11/15/21,8:00:00 AM,0.55,Plot 1
11/15/21 8:30,11/15/21,8:30:00 AM,0.55,Plot 1
11/15/21 9:00,11/15/21,9:00:00 AM,0.55,Plot 1
11/15/21 9:30,11/15/21,9:30:00 AM,0.55,Plot 1
11/15/21 10:00,11/15/21,10:00:00 AM,0.8,Plot 1
11/15/21 10:30,11/15/21,10:30:00 AM,0.8,Plot 1
11/15/21 11:00,11/15/21,11:00:00 AM,1.05,Plot 1
11/15/21 11:30,11/15/21,11:30:00 AM,1.3,Plot 1
11/15/21 12:00,11/15/21,12:00:00 PM,1.55,Plot 1
11/15/21 12:30,11/15/21,12:30:00 PM,2.05,Plot 1
11/15/21 13:00,11/15/21,1:00:00 PM,2.05,Plot 1
11/15/21 13:30,11/15/21,1:30:00 PM,2.05,Plot 1
11/15/21 14:00,11/15/21,2:00:00 PM,2.6,Plot 1
11/15/21 14:30,11/15/21,2:30:00 PM,2.05,Plot 1
11/15/21 15:00,11/15/21,3:00:00 PM,2.05,Plot 1
11/15/21 15:30,11/15/21,3:30:00 PM,1.8,Plot 1
11/15/21 16:00,11/15/21,4:00:00 PM,2.05,Plot 1
11/15/21 16:30,11/15/21,4:30:00 PM,1.55,Plot 1
11/15/21 17:00,11/15/21,5:00:00 PM,1.05,Plot 1
11/15/21 17:30,11/15/21,5:30:00 PM,0.55,Plot 1
11/15/21 18:00,11/15/21,6:00:00 PM,0.55,Plot 1
11/15/21 18:30,11/15/21,6:30:00 PM,0.55,Plot 1
11/15/21 19:00,11/15/21,7:00:00 PM,0.55,Plot 1
11/15/21 19:30,11/15/21,7:30:00 PM,0.55,Plot 1
11/15/21 20:00,11/15/21,8:00:00 PM,0.55,Plot 1
11/15/21 20:30,11/15/21,8:30:00 PM,0.55,Plot 1
11/15/21 21:00,11/15/21,9:00:00 PM,0.55,Plot 1
11/15/21 21:30,11/15/21,9:30:00 PM,0.55,Plot 1
11/15/21 22:00,11/15/21,10:00:00 PM,0.55,Plot 1
11/15/21 22:30,11/15/21,10:30:00 PM,0.3,Plot 1
11/15/21 23:00,11/15/21,11:00:00 PM,0.3,Plot 1
11/15/21 23:30,11/15/21,11:30:00 PM,0.05,Plot 1
11/16/21 0:00,11/16/21,12:00:00 AM,0.05,Plot 1
11/16/21 0:30,11/16/21,12:30:00 AM,-0.2,Plot 1
11/16/21 1:00,11/16/21,1:00:00 AM,-0.45,Plot 1
11/16/21 1:30,11/16/21,1:30:00 AM,-0.95,Plot 1
11/16/21 2:00,11/16/21,2:00:00 AM,-0.95,Plot 1
11/16/21 2:30,11/16/21,2:30:00 AM,-0.95,Plot 1
11/16/21 3:00,11/16/21,3:00:00 AM,-0.95,Plot 1
11/16/21 3:30,11/16/21,3:30:00 AM,-1.45,Plot 1
11/16/21 4:00,11/16/21,4:00:00 AM,-1.45,Plot 1
11/16/21 4:30,11/16/21,4:30:00 AM,-1.45,Plot 1
11/16/21 5:00,11/16/21,5:00:00 AM,-1.45,Plot 1
11/16/21 5:30,11/16/21,5:30:00 AM,-1.45,Plot 1
11/16/21 6:00,11/16/21,6:00:00 AM,-1.2,Plot 1
11/16/21 6:30,11/16/21,6:30:00 AM,-1.2,Plot 1
11/16/21 7:00,11/16/21,7:00:00 AM,-1.45,Plot 1
11/16/21 7:30,11/16/21,7:30:00 AM,-1.45,Plot 1
11/16/21 8:00,11/16/21,8:00:00 AM,-1.45,Plot 1
11/16/21 8:30,11/16/21,8:30:00 AM,-1.7,Plot 1
11/16/21 9:00,11/16/21,9:00:00 AM,-1.45,Plot 1
11/16/21 9:30,11/16/21,9:30:00 AM,-1.2,Plot 1
11/16/21 10:00,11/16/21,10:00:00 AM,-0.95,Plot 1
11/16/21 10:30,11/16/21,10:30:00 AM,-0.95,Plot 1
11/16/21 11:00,11/16/21,11:00:00 AM,-0.95,Plot 1
11/16/21 11:30,11/16/21,11:30:00 AM,-0.95,Plot 1
11/16/21 12:00,11/16/21,12:00:00 PM,-0.95,Plot 1
11/16/21 12:30,11/16/21,12:30:00 PM,-0.95,Plot 1
11/16/21 13:00,11/16/21,1:00:00 PM,-0.7,Plot 1
11/16/21 13:30,11/16/21,1:30:00 PM,-0.7,Plot 1
11/16/21 14:00,11/16/21,2:00:00 PM,-0.95,Plot 1
11/16/21 14:30,11/16/21,2:30:00 PM,-0.95,Plot 1
11/16/21 15:00,11/16/21,3:00:00 PM,-0.7,Plot 1
11/16/21 15:30,11/16/21,3:30:00 PM,-0.95,Plot 1
11/16/21 16:00,11/16/21,4:00:00 PM,-0.95,Plot 1
11/16/21 16:30,11/16/21,4:30:00 PM,-1.45,Plot 1
11/16/21 17:00,11/16/21,5:00:00 PM,-1.45,Plot 1
11/16/21 17:30,11/16/21,5:30:00 PM,-1.45,Plot 1
11/16/21 18:00,11/16/21,6:00:00 PM,-1.7,Plot 1
11/16/21 18:30,11/16/21,6:30:00 PM,-1.7,Plot 1
11/16/21 19:00,11/16/21,7:00:00 PM,-1.95,Plot 1
11/16/21 19:30,11/16/21,7:30:00 PM,-2.2,Plot 1
11/16/21 20:00,11/16/21,8:00:00 PM,-2.45,Plot 1
11/16/21 20:30,11/16/21,8:30:00 PM,-2.45,Plot 1
11/16/21 21:00,11/16/21,9:00:00 PM,-2.7,Plot 1
11/16/21 21:30,11/16/21,9:30:00 PM,-3.2,Plot 1
11/16/21 22:00,11/16/21,10:00:00 PM,-3.45,Plot 1
11/16/21 22:30,11/16/21,10:30:00 PM,-3.45,Plot 1
11/16/21 23:00,11/16/21,11:00:00 PM,-3.7,Plot 1
11/16/21 23:30,11/16/21,11:30:00 PM,-4.45,Plot 1
11/17/21 0:00,11/17/21,12:00:00 AM,-4.7,Plot 1
11/17/21 0:30,11/17/21,12:30:00 AM,-5.25,Plot 1
11/17/21 1:00,11/17/21,1:00:00 AM,-5.5,Plot 1
11/17/21 1:30,11/17/21,1:30:00 AM,-5,Plot 1
11/17/21 2:00,11/17/21,2:00:00 AM,-4.45,Plot 1
11/17/21 2:30,11/17/21,2:30:00 AM,-3.95,Plot 1
11/17/21 3:00,11/17/21,3:00:00 AM,-3.7,Plot 1
11/17/21 3:30,11/17/21,3:30:00 AM,-3.45,Plot 1
11/17/21 4:00,11/17/21,4:00:00 AM,-3.45,Plot 1
11/17/21 4:30,11/17/21,4:30:00 AM,-3.45,Plot 1
11/17/21 5:00,11/17/21,5:00:00 AM,-3.45,Plot 1
11/17/21 5:30,11/17/21,5:30:00 AM,-3.7,Plot 1
11/17/21 6:00,11/17/21,6:00:00 AM,-4.2,Plot 1
11/17/21 6:30,11/17/21,6:30:00 AM,-4.7,Plot 1
11/17/21 7:00,11/17/21,7:00:00 AM,-5.25,Plot 1
11/17/21 7:30,11/17/21,7:30:00 AM,-5.75,Plot 1
11/17/21 8:00,11/17/21,8:00:00 AM,-6.5,Plot 1
11/17/21 8:30,11/17/21,8:30:00 AM,-6,Plot 1
11/17/21 9:00,11/17/21,9:00:00 AM,-5.75,Plot 1
11/17/21 9:30,11/17/21,9:30:00 AM,-4.7,Plot 1
11/17/21 10:00,11/17/21,10:00:00 AM,-3.7,Plot 1
11/17/21 10:30,11/17/21,10:30:00 AM,-2.95,Plot 1
11/17/21 11:00,11/17/21,11:00:00 AM,-2.2,Plot 1
11/17/21 11:30,11/17/21,11:30:00 AM,-1.7,Plot 1
11/17/21 12:00,11/17/21,12:00:00 PM,-1.45,Plot 1
11/17/21 12:30,11/17/21,12:30:00 PM,-1.2,Plot 1
11/17/21 13:00,11/17/21,1:00:00 PM,-0.7,Plot 1
11/17/21 13:30,11/17/21,1:30:00 PM,-0.45,Plot 1
11/17/21 14:00,11/17/21,2:00:00 PM,-0.45,Plot 1
11/17/21 14:30,11/17/21,2:30:00 PM,-0.45,Plot 1
11/17/21 15:00,11/17/21,3:00:00 PM,-0.2,Plot 1
11/17/21 15:30,11/17/21,3:30:00 PM,-0.45,Plot 1
11/17/21 16:00,11/17/21,4:00:00 PM,-0.45,Plot 1
11/17/21 16:30,11/17/21,4:30:00 PM,-0.45,Plot 1
11/17/21 17:00,11/17/21,5:00:00 PM,-0.45,Plot 1
11/17/21 17:30,11/17/21,5:30:00 PM,-0.7,Plot 1
11/17/21 18:00,11/17/21,6:00:00 PM,-0.45,Plot 1
11/17/21 18:30,11/17/21,6:30:00 PM,-0.45,Plot 1
11/17/21 19:00,11/17/21,7:00:00 PM,-0.2,Plot 1
11/17/21 19:30,11/17/21,7:30:00 PM,-0.45,Plot 1
11/17/21 20:00,11/17/21,8:00:00 PM,-0.45,Plot 1
11/17/21 20:30,11/17/21,8:30:00 PM,-0.2,Plot 1
11/17/21 21:00,11/17/21,9:00:00 PM,-0.2,Plot 1
11/17/21 21:30,11/17/21,9:30:00 PM,0.05,Plot 1
11/17/21 22:00,11/17/21,10:00:00 PM,0.05,Plot 1
11/17/21 22:30,11/17/21,10:30:00 PM,0.05,Plot 1
11/17/21 23:00,11/17/21,11:00:00 PM,0.3,Plot 1
11/17/21 23:30,11/17/21,11:30:00 PM,0.3,Plot 1
11/18/21 0:00,11/18/21,12:00:00 AM,0.3,Plot 1
11/18/21 0:30,11/18/21,12:30:00 AM,0.3,Plot 1
11/18/21 1:00,11/18/21,1:00:00 AM,0.3,Plot 1
11/18/21 1:30,11/18/21,1:30:00 AM,0.3,Plot 1
11/18/21 2:00,11/18/21,2:00:00 AM,0.55,Plot 1
11/18/21 2:30,11/18/21,2:30:00 AM,0.3,Plot 1
11/18/21 3:00,11/18/21,3:00:00 AM,0.55,Plot 1
11/18/21 3:30,11/18/21,3:30:00 AM,0.55,Plot 1
11/18/21 4:00,11/18/21,4:00:00 AM,0.55,Plot 1
11/18/21 4:30,11/18/21,4:30:00 AM,0.8,Plot 1
